id,content_type,parent_id,category_id,status,fi_checked,en_checked,options_checked,correct_answer_checked,explanation_checked,clues_checked,notes,reviewed_at,reviewed_by
set-8-q5,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q6,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q7,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q8,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q9,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q10,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q11,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q12,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q13,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q14,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q15,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q16,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q17,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q18,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q19,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-8-q20,vocab_quiz_question,set-8,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q1,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q2,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q3,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q4,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q5,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q6,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q7,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q8,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q9,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q10,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q11,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q12,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q13,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q14,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q15,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q16,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q17,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q18,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q19,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-9-q20,vocab_quiz_question,set-9,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-10-q1,vocab_quiz_question,set-10,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-10-q2,vocab_quiz_question,set-10,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-10-q3,vocab_quiz_question,set-10,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-10-q4,vocab_quiz_question,set-10,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-10-q5,vocab_quiz_question,set-10,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-10-q6,vocab_quiz_question,set-10,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-10-q7,vocab_quiz_question,set-10,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-10-q8,vocab_quiz_question,set-10,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-10-q9,vocab_quiz_question,set-10,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-10-q10,vocab_quiz_question,set-10,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-11-q1,vocab_quiz_question,set-11,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-11-q2,vocab_quiz_question,set-11,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-11-q3,vocab_quiz_question,set-11,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-11-q4,vocab_quiz_question,set-11,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-11-q5,vocab_quiz_question,set-11,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-11-q6,vocab_quiz_question,set-11,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-11-q7,vocab_quiz_question,set-11,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-11-q8,vocab_quiz_question,set-11,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-11-q9,vocab_quiz_question,set-11,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
set-11-q10,vocab_quiz_question,set-11,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-w1,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w2,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w3,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w4,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w5,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w6,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w7,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w8,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w9,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w10,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w11,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w12,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w13,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w14,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w15,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w16,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w17,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w18,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w19,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w20,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w21,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w22,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w23,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w24,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w25,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-w26,clue_word,positive,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w1,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w2,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w3,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w4,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w5,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w6,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w7,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w8,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w9,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w10,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w11,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w12,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w13,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w14,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w15,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w16,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w17,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w18,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w19,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w20,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w21,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w22,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w23,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w24,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w25,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w26,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w27,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w28,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-negative-w29,clue_word,negative,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
clue-positive-q1,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q2,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q3,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q4,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q5,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q6,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q7,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q8,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q9,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q10,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q11,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q12,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q13,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q14,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-positive-q15,clue_quiz_question,positive,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q1,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q2,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q3,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q4,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q5,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q6,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q7,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q8,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q9,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q10,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q11,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q12,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q13,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q14,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
clue-negative-q15,clue_quiz_question,negative,,pending,FALSE,FALSE,FALSE,FALSE,n/a,n/a,,,
passenger_safety__seatbelt-child-safety,topic_lesson,passenger_safety,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
passenger_safety__passenger-assistance-safe-exit,topic_lesson,passenger_safety,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
passenger_safety__school-daycare-transport-safety,topic_lesson,passenger_safety,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
passenger_safety__general-taxi-driver-responsibility,topic_lesson,passenger_safety,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
passenger_safety__accessibility-securement,topic_lesson,passenger_safety,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
passenger_safety__emergency-risky-behaviour-traffic-safety,topic_lesson,passenger_safety,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
special_needs__communication-with-special-groups,topic_lesson,special_needs,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
special_needs__hearing-impairment,topic_lesson,special_needs,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
special_needs__visual-impairment-guide-dog,topic_lesson,special_needs,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
special_needs__wheelchair-accessibility-assistance,topic_lesson,special_needs,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
special_needs__medical-special-need-assistance,topic_lesson,special_needs,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
special_needs__payment-receipt-kela-fare,topic_lesson,special_needs,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
special_needs__seatbelt-safety-devices,topic_lesson,special_needs,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
special_needs__general-duties-school-traffic-rules,topic_lesson,special_needs,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
customer_service__payment-receipt-kela-fare,topic_lesson,customer_service,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
customer_service__general-customer-service-attitude,topic_lesson,customer_service,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
customer_service__conversation-service-style-language,topic_lesson,customer_service,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
customer_service__phone-messages-communication-tools,topic_lesson,customer_service,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
customer_service__trip-route-luggage-action-words,topic_lesson,customer_service,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
customer_service__complaints-service-quality,topic_lesson,customer_service,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
customer_service__customer-requests-alcohol-difficult-situations,topic_lesson,customer_service,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
customer_service__safety-police-emergency-legal-duties,topic_lesson,customer_service,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
customer_service__passenger-assistance-special-cases,topic_lesson,customer_service,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
traffic_safety__traffic-safety-driving-rules,topic_lesson,traffic_safety,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
traffic_safety__police-emergency-risky-behaviour,topic_lesson,traffic_safety,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
traffic_safety__licences-duties-legal-rules,topic_lesson,traffic_safety,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
traffic_safety__alcohol-interlock-alcohol-rules,topic_lesson,traffic_safety,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
traffic_safety__general-taxi-driver-duties,topic_lesson,traffic_safety,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
traffic_safety__school-daycare-transport-safety,topic_lesson,traffic_safety,,pending,FALSE,FALSE,n/a,n/a,n/a,n/a,,,
exam_overview,guide_section,,,pending,n/a,FALSE,n/a,n/a,n/a,n/a,,,
licence_process,guide_section,,,pending,n/a,FALSE,n/a,n/a,n/a,n/a,,,
categories,guide_section,,,pending,n/a,FALSE,n/a,n/a,n/a,n/a,,,
exam_day,guide_section,,,pending,n/a,FALSE,n/a,n/a,n/a,n/a,,,
clue_method,guide_section,,,pending,n/a,FALSE,n/a,n/a,n/a,n/a,,,
Q328,bank_question,,special_needs,approved,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Final clue revision applied via bank-questions-review-330-full-clue-revision.xlsx. All clues and English explanations reviewed and updated.,2026-07-18T14:45:08.601Z,admin
Q329,bank_question,,special_needs,approved,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Final clue revision applied via bank-questions-review-330-full-clue-revision.xlsx. All clues and English explanations reviewed and updated.,2026-07-18T14:45:08.601Z,admin
Q330,bank_question,,traffic_safety,approved,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Final clue revision applied via bank-questions-review-330-full-clue-revision.xlsx. All clues and English explanations reviewed and updated.,2026-07-18T14:45:08.601Z,admin
